,SLC5A9,EPHA10,B3GNT5,AHRR,PRSS21,PKIB,TNNC2,S100P,PI15,RHPN1,ZNF512B,GABBR2,C14orf72,UGT2B7,CHRNA9,SERPIND1,CDC42EP1,MAPK15,IGSF9B,PRAME,PSCA,ENTPD2,BMS1P2,WFDC13,B4GALT6,C17orf107,LINC00896,PRR22,B3GAT1,FLJ44635,CLDN18,MTSS1,KNDC1,HS3ST5,WDR69,TPSB2,NEIL3,NTRK1,OR7A5,HSFX2,ACHE,MIB2,SLC1A7,DBH,INSL4,KCNK5,RRM2,PPAN-P2RY11,LOC284798,TMEM213,WDR87,SQRDL,MAGED4B,RASSF10,YEATS4,CALML5,HHATL,SPDYE2,SEC14L4,OPN3,NR0B1,C19orf57,LOC283174,MCF2L2,USH1G,CYP1A1,APOBEC1,CCL20,SPTBN5,EEF1DP3,HAPLN1
TCGA-44-7669,2.408799244201351,2.6523612952416213,8.305375262431943,4.230875202603082,0.0,5.5845596530052255,2.949395098345626,4.166414029464373,5.1101185725812055,4.474968102202124,6.859060710243316,4.352484532292894,1.5433408440591745,0.9295622740673951,2.159534248103414,3.9010874293802895,6.394296190690345,3.6798967299783625,2.630506590305325,3.9010874293802895,2.1235062728419365,1.8749203871499682,4.0432775580184686,0.0,5.773908481680299,4.27283378499583,0.9295622740673951,2.8301262308808814,2.1235062728419365,2.5619217018111935,7.081725392687033,6.899930747016574,3.7399479732414207,1.6664985437157127,2.086144029739508,6.027598771181363,4.76938717296988,2.047318579788993,0.4783437535207369,2.0069246108406587,2.7549910372706297,5.408726615874475,2.8656805341937175,1.7761380883250981,0.2675048750129634,4.891709105289217,8.325562841939488,0.0,0.6523772680167338,2.352060736454571,0.2675048750129634,6.654143499523976,3.727263278712122,3.3851255861500227,6.322601145925385,0.6523772680167338,0.4783437535207369,1.1463860634729504,2.6523612952416213,7.624907030608113,6.997897582834327,2.4882925777255216,3.632367301990127,4.035773975264308,0.9295622740673951,1.2393882095468904,0.0,4.827521423504605,4.061191006589684,2.1700931599441855,2.90001401049502
TCGA-44-7670,2.4956075239955346,5.870285125256265,7.583868196786288,4.260795003190604,2.8905328560302745,5.354347922372963,1.2450475668976555,6.962054052389516,3.951409089522284,5.047102219052916,6.938245685980136,2.7427543195239146,2.9885918412357295,2.013835784581842,1.3303322901998202,4.036816079915263,7.415235312497031,5.2847558231085,3.482242663513279,7.308696837918166,6.071871034759404,4.563377929248982,3.131394519297611,0.2693398782039163,5.995578572886858,5.487473845288378,1.0490368162248371,3.350384673528915,4.871610746445435,3.034236383854923,5.840173524560516,6.409923205561475,6.5789136550441585,1.1518370499054076,5.004476366780672,6.1585709380954565,0.8049568556119509,1.2450475668976555,0.9344056612993261,2.907556582650266,4.649789760564659,5.83476687645162,2.013835784581842,1.2450475668976555,3.3928392159744085,6.590019415135225,8.0333080583725,3.424142126157253,1.8816915767286622,2.855584756854605,4.54384782080536,6.904498983000363,7.523178727631273,4.8181017722258845,6.437511620931793,0.0,1.2450475668976555,0.0,4.35640878168059,6.851075926844393,6.858485199671854,5.029057884612254,4.110442623661503,3.3085410107233515,3.0920283308577137,2.2350447375233378,3.797489434537953,7.045166634805097,3.5195461831687793,0.8049568556119509,3.790533107840436
TCGA-44-7671,3.2040220517675513,5.235617154684105,6.2433665804929666,1.8494621793563442,1.7450695978986592,5.35709086432637,1.8494621793563442,9.867025829865936,4.093023690254685,5.755014100475618,6.777765037645405,2.7198997174593593,2.908522695105568,2.109837372156264,2.53829732646411,4.2619584901437815,7.228787501115457,5.494295249789477,2.9750192319564492,0.9460048618575464,3.491147768860417,3.896056211906067,2.747136289809412,0.0,3.6340245616009885,4.335690768749057,0.6654162068216343,2.655605366753962,1.8978447222003383,3.7062452913178467,0.6654162068216343,6.1483721374484155,4.390941776438318,1.2586598334756176,4.216532695986186,6.794944859352274,5.694338015828201,1.4964707617655733,0.27391270836578213,2.316241419441531,2.4872372651262826,5.875211590283732,3.390227431173512,1.1648992803397977,4.680407520172372,5.336075472150639,5.870778865347409,4.060042930525079,1.3443780180185991,2.6989219988753383,0.27391270836578213,7.957390886087527,4.31955530874857,3.964120076700491,5.343630062756954,0.27391270836578213,0.27391270836578213,0.0,5.260464916895175,7.647642905425897,6.278264355479242,2.8186489731081408,4.149255637873413,0.6654162068216343,0.0,0.0,0.0,4.406436280403638,2.346841184248583,1.4964707617655733,3.400790632284175
TCGA-44-7672,2.1758193332020888,5.646548763863861,6.48707957404883,3.4486183549491507,4.525808746198882,6.439583570744008,1.666800749822576,4.896054625385001,4.872422484528358,6.2099593095280055,6.632666905292631,1.8043630427942736,3.227212974055102,3.1796317514420704,1.206808779145144,4.113048547015873,7.743759606824543,4.437474349992036,3.791941329922259,1.5901939290673395,3.410665748204363,4.473749706674691,3.6236473591763207,1.666800749822576,4.073970071443164,4.939776396951569,1.3172925610216506,3.242584538954999,3.460952606054305,2.9216173782993815,4.685643570137968,6.431443796997966,4.823413751958109,3.8600178788007624,3.6193659113869514,7.540664013150319,3.783098129352918,2.0331357888033246,0.3296633946918825,3.163253172319421,7.211386977208632,5.689707214634965,5.9507805638970614,1.666800749822576,0.9407491707065289,6.35095901245786,7.067490337103296,3.8290239320087047,0.5771188544998229,2.542719479081068,0.7753721208156147,7.930623385840407,6.234334252206112,2.411645754660647,5.437283340050092,0.7753721208156147,0.0,0.5771188544998229,3.939071864278984,6.236506567123308,0.9407491707065289,2.602326656594421,4.63767609754435,2.4460618659644333,0.3296633946918825,1.08261839891376,4.49140556567523,8.33024414428504,2.58451817160353,0.5771188544998229,1.08261839891376
TCGA-44-8117,2.3272679494392654,6.615761256755818,6.758708717618488,3.121457023483156,1.6744575678080296,3.0691314231237588,7.311912865990358,3.378535871652384,5.154903012229565,5.923950938115433,8.514457452693224,6.392468050376166,2.0344964756366672,0.6244399825501544,0.25394430046692207,4.159115868763047,9.04849180596988,3.296403372176069,0.45622159177194993,0.7683474131228805,2.5756990640828956,2.408484463443548,3.8869349146465826,1.87058605310734,2.955467415471071,5.204517545577358,0.8941678147863844,2.3550826619517995,1.559785376529029,4.347844009017851,4.86469195284587,6.602116953635399,4.395305577960757,1.1063820259324704,0.45622159177194993,6.372922099587329,3.358627332406308,1.7272031701546795,0.0,3.965404517969708,5.2334747991930985,6.647757113094358,7.307792348574701,1.825049167092697,0.0,7.305913758574529,6.2782756153457,0.0,0.25394430046692207,0.45622159177194993,6.068395495198726,6.4580200508960335,4.557027712022068,3.4814677557254248,5.607367017591278,1.955888768051508,0.0,1.430239473626123,1.3585633873815797,7.820744567083217,0.0,4.86469195284587,1.87058605310734,2.7563322997202584,4.500145169599646,0.0,0.0,3.445252543858326,5.482058748246737,0.8858727606526222,3.121457023483156
TCGA-44-8119,1.598498292395715,2.7041024188541125,7.324931543018312,4.71380035051354,1.5438321553361065,6.432142346971889,4.148512304755735,8.545770930047945,5.801659055404283,5.389336534935179,7.008731196322139,0.23348984336835407,3.372279940371366,0.0,6.308406226561438,2.8358686391672583,6.605763306550211,4.2435200290337525,3.700202604595118,4.432239595711448,3.867454417851719,3.9313745506099274,4.623923243070261,0.42271546151469197,5.491953834283269,4.488476806440797,0.23348984336835407,2.2968889004491646,2.1550243186312787,4.2397370003754595,3.128167440542689,7.76458895716684,4.530444484617418,4.097394905192008,1.7465354388382077,4.8082987674630395,4.36431826289295,2.2968889004491646,0.0,3.483219667139545,6.3193608294163335,6.240535070828154,5.29891218960572,1.3592828118730407,2.059111275206585,6.680130451732842,7.273363204766816,0.0,0.7188636590645816,2.2700825622320715,0.23348984336835407,6.438049205462305,5.803676073921207,4.232126284385173,6.424068054917137,0.0,0.0,1.7465354388382077,2.2968889004491646,6.032613688109991,3.986581161947964,4.152655922275169,4.298619210184221,3.6621683682763706,1.7465354388382077,0.5817127001136401,0.0,7.595402361696485,3.441993775854725,0.796560802249027,6.014927135235649
TCGA-44-8120,2.5025582725212345,5.965005062017304,6.349731473170451,4.925854155547715,1.7994299755322747,4.372174511498182,0.8761768199375802,8.66419149674295,5.117772230983174,6.682478203322606,7.434009271025346,5.288676037948754,1.4070279275067974,0.0,0.44513443856637086,3.7817434626612267,7.26849495071057,3.8436563663881467,4.357917070827552,0.7520762480892328,2.3274045268105583,2.1803722602582765,4.859083456573235,0.24709442546999627,3.200662973208804,5.839204578758761,2.569148222185791,2.525256532881192,1.9695569187753879,3.520463761064478,6.2649247160162,7.355826389322055,3.433880747205868,0.8761768199375802,2.455563657591126,6.898321924473668,2.9264679366522093,1.8447471606471812,0.44513443856637086,2.895961660792501,3.288084673030511,5.970746400852184,3.695060313189017,2.148186048993626,0.0,6.555327019387248,5.5178664655516965,0.0,0.0,2.5025582725212345,0.0,6.991480428904226,6.805071178527719,5.977165298405268,4.985098658752202,0.8761768199375802,0.7520762480892328,0.0,2.8644953893875806,7.413602531195044,0.0,3.486723489518807,4.95788831203764,2.1803722602582765,0.6103089022509408,3.0264554461968314,0.0,4.544079580618183,4.682325652666793,1.6273171225213372,2.590399656668477
TCGA-44-A479,2.601637280008146,2.952887401061675,7.441173751400762,4.839657156762725,1.8095666428779207,6.151067479214828,3.4365484378539537,4.488279002513295,5.027374410100532,5.6926777110352065,7.516068709800226,1.8095666428779207,2.3653814724837225,0.7585134839911981,6.398405232682716,5.346412050832152,6.923392379761536,3.3205005712211504,2.859832363920546,8.73325250869505,2.601637280008146,3.885126516084485,4.568713648977476,0.7585134839911981,4.9738814025019416,4.4013622411681155,2.720531978604266,3.278622885269641,3.5405157474108773,2.7572212451086595,3.1412990742218683,7.488634811136287,2.310612784681275,2.826780935698208,2.601637280008146,4.462431968898154,3.8250567183310427,0.7585134839911981,1.4827856613086519,3.1655383372775265,6.117863690604397,5.7339009907788645,2.2526697961001116,2.5586449107498184,2.4666747881931963,6.864708937435256,7.017183510255767,0.0,1.4827856613086519,2.2526697961001116,2.642857243645676,7.343322730906745,5.977319982741759,4.760274696488493,5.946427954466467,0.0,0.0,1.712048650917595,4.8530297642527005,6.480407992810163,0.0,3.278622885269641,4.2519108308505,3.974310244330481,1.1848205654813269,0.0,1.4827856613086519,5.78750762457829,4.842571609049001,0.0,2.1256092225248433
TCGA-44-A47A,2.323553706930195,5.666866037950938,6.168478292359926,5.056818889511848,2.884152458082248,5.221641484750119,1.9658808294566696,4.7636429407500565,3.534127343463413,7.053663511549553,7.046142363629917,2.4190695080297773,2.7626267663190425,0.9303119732364092,0.0,8.698742783655547,9.37545642602447,2.4636149143203783,4.9394256817394595,3.5921537729601023,1.1141903186314281,4.494644129644979,4.355671108959566,1.8915293865726364,3.9546437013147644,3.872926604547774,3.3182540824484623,4.741561235892406,6.032025707614003,3.7362805587486174,4.150031523636354,8.069971276987387,4.793755418278014,4.98595318145076,0.4133009938759393,7.049671421141053,3.772232062632479,2.884152458082248,0.4133009938759393,2.8252345390563662,7.848902512455151,6.562097988608524,3.872926604547774,2.3724469201629623,0.0,7.3398038937399885,6.8383344587953445,0.0,0.7048286853337833,3.912166995061141,0.9303119732364092,7.376013636126141,4.573317224173746,4.550228137723799,5.6543996348892795,0.7048286853337833,0.4133009938759393,0.0,3.548953373268796,5.920634274346979,0.0,3.6602484713147834,6.107715298304799,2.3724469201629623,2.660679029686192,1.1141903186314281,0.0,4.839324891422064,6.202181203414065,1.6519225240402555,0.4133009938759393
TCGA-44-A47B,2.66964195780589,6.494579520063973,7.405209908089655,3.476552195233576,3.665237164740968,4.702931903770587,7.145826850880583,7.562146038588494,4.202162555805995,6.7589373547045355,6.6944556172128555,4.5110067484234815,2.5010834305945395,0.6395881634653823,4.161127437910755,8.28575785809602,7.466725144068589,5.666264045128994,3.687903978492257,1.4194389597121926,2.424802725718295,4.540102458178701,4.419401896028015,1.9837012693990002,4.26072303409495,4.355094704181656,2.424802725718295,3.5434807801744683,5.458589273380231,2.891343507816459,5.27253791356055,8.472984217551659,7.046847431881004,4.530497285061386,1.4194389597121926,7.191361556655478,3.113324179835208,2.3843678244093875,0.0,3.0303462380700386,7.033118401938809,6.738460504028219,2.099881220917292,2.153284300096075,0.0,6.984132816579849,6.415735053418493,4.385341135641712,1.026507437133154,0.0,0.0,6.761013584711991,4.321230435638918,1.9837012693990002,5.908677869857625,0.0,6.8320700636340606,0.8516455383806237,5.795480076344844,5.162016427983573,0.0,3.926101437597684,5.521428917350235,1.9201233666508444,2.5371432491235093,0.370045162876904,0.0,6.335706520993556,4.192263457579307,1.026507437133154,3.9693121884952043
TCGA-44-A47G,2.839692310153925,6.678362240237976,7.540950736278627,3.333724782546752,2.935801785770777,6.356756755543799,2.5713060339926863,4.644313973105718,5.275437609741194,6.964645879185437,6.994694153343515,3.1040843101477713,3.1040843101477713,0.4545092082870869,0.7657933705447992,4.029555342995723,8.094912490379512,5.753061408247285,3.225481956253137,1.4933983560340915,3.9101572660183033,3.333724782546752,4.998198273992572,1.9100905028542678,4.76409516497565,4.520299425334544,2.4298078781340067,3.270196118891258,4.089132670546445,2.526328464380223,6.0467786223116695,6.271353204640088,5.5447515725589875,0.4545092082870869,4.019270739169147,7.596502795197395,4.1362060163170185,1.821059338272917,0.0,2.872762057710094,4.687625365924284,6.336588534876037,5.477320924868045,2.526328464380223,0.0,7.34743500086804,7.17071167579697,4.450056709487495,0.7657933705447992,2.8054853941929103,0.7657933705447992,7.611416987641691,4.378770087876677,2.26494552916509,5.412739204146298,0.0,1.002872016387274,0.0,3.7062477482750285,6.841523591914455,0.4545092082870869,3.617614360226659,5.066719427399744,3.6020462430699935,2.067432217554105,0.7657933705447992,1.9100905028542678,6.370635302190854,5.286563560410518,0.5249651873197099,1.1943769106524889
TCGA-44-A4SS,5.246292225478652,6.22784016719091,7.305980911878832,2.8687678425877166,1.692086452743989,6.125488318494185,4.51389445683205,8.51929498110802,4.5319336801511145,6.922732557495679,6.984910745660839,2.230842014581144,2.9589074878728194,4.589817941033419,0.44070354353418334,0.0,7.68522062977066,3.6404111131538595,1.3268627773504642,1.3268627773504642,6.647484721180379,3.412918421112852,3.353920571794226,0.44070354353418334,4.957445465582136,4.156365855297818,1.3268627773504642,3.188886610012435,3.1179454814896896,2.6597209307049243,4.819902461496089,6.450369311187454,2.169487891809062,0.978889873630675,0.0,6.289312892442307,4.572801940955362,2.5790494818403182,0.0,3.4310021083543596,5.586667965486181,6.144676929729207,2.987231241959101,3.296973257104344,0.7455973055608643,6.514754171493679,7.2042831120779205,0.0,0.0,4.5785068578127515,0.44070354353418334,7.1968438618342585,5.066467273054734,3.6830902288403258,5.603136752795671,0.978889873630675,0.44070354353418334,0.978889873630675,5.754421721868188,7.040247381731983,1.3268627773504642,2.8997278528201895,2.6977372044937664,3.1421589139298707,0.0,0.0,0.44070354353418334,5.384985768061635,4.641550330080842,0.21809080767755828,2.8997278528201895
TCGA-44-A4SU,2.468048682721216,5.827582924860153,6.41344584232726,3.1783621161563254,3.0754533910614144,5.91111637611861,4.591720138263687,7.294418059327685,3.767193745859953,7.505299736951289,7.814916463068527,5.903455399783772,2.910876752853505,2.4274452488756335,2.68215786913626,5.353529721376217,8.10451311792933,6.486886135572705,5.444765601418185,3.8504624457584904,4.049078680467369,3.2716618046463957,4.673165226473899,1.455540533856705,3.3404985904285707,5.17573721812291,4.853942496936115,4.669514938353706,6.3156798303808666,2.910876752853505,0.6622239479064352,7.062876915849437,3.216733531796167,2.6495096560882745,2.7444271309442585,6.813989505967458,2.68215786913626,2.580822706617827,0.0,3.52246175782182,6.429480739866028,7.006649935956352,8.838676510513318,2.831111135964346,0.0,8.781343552171373,6.250808871528008,2.6361459528105353,1.2082735428776281,1.6536078961785745,1.81887191588459,6.674186321484343,6.886793099665287,4.88280949831525,5.043483179749697,3.627642144642747,1.0571650987539363,1.3395171695609618,2.68215786913626,7.295619733669221,1.7396588314826833,4.007276820007617,6.596519312021055,2.2946738817227095,2.2946738817227095,0.384922206876835,0.6622239479064352,5.144245016986217,5.32717203745214,0.384922206876835,3.990055694366817
TCGA-49-4486,4.585855859453687,4.60599084915194,6.6520523782838925,1.3843925538302944,0.2870568770578626,4.328234167321957,2.077226590485532,10.66791066308714,2.454421668775281,6.983419182903127,6.052474976843911,2.4825872954974235,4.595974030673045,0.0,0.8458682675776092,4.297052726089644,6.781926714684447,6.164989190939866,2.157247133490032,0.2870568770578626,1.2021912182435053,2.077226590485532,3.5065988964795047,1.2974358246356397,3.5336573672016995,4.061396004579183,1.2021912182435053,2.887980011059761,3.727229596122409,4.482379759248667,5.681056177599724,5.9323671959197934,5.1830019089153,2.6367045640316613,1.73252242594577,4.166752041738367,4.436218848132309,0.0,0.0,2.924343677466338,2.118037059439199,6.097044538679208,1.6719243294455408,0.9792655310355435,2.8502439668053854,6.156567884145784,5.045197738445367,0.0,0.0,2.26640854167488,0.0,8.101365577522486,5.3092375239970275,3.293396854559054,6.26087126289183,0.0,0.0,1.3843925538302944,5.726492635682493,9.097814244533446,4.314988993335215,2.3003024898364934,3.789260844475307,1.9437363595144608,0.0,0.2870568770578626,0.0,3.7029376726649668,2.7056874119130216,0.8458682675776092,1.464389018729256
TCGA-49-4487,2.9721616562913873,2.9721616562913873,7.262937108780533,3.4969165687206996,3.389246250542401,3.744325986854533,0.6111233450813547,7.5018829085189305,6.021314569076868,5.044521290095393,6.461740014402407,3.2359806988509634,1.9311155321438394,0.0,6.065307305524221,1.4747172414697873,6.985669569335532,1.2605610556541271,0.0,5.044521290095393,1.4747172414697873,4.28509025832842,4.958155330983518,0.6111233450813547,3.639379287952732,3.6289250763837435,0.6111233450813547,3.0548970067219625,2.6127793538576833,3.639379287952732,5.6432607642108765,6.3969113217147555,3.821012369324604,1.2605610556541271,3.0548970067219625,5.526293223444215,3.661269277068513,1.4747172414697873,0.0,2.4808986283904613,4.425578100795112,5.774480114421838,3.014387183651157,0.6111233450813547,0.0,6.708119492261593,7.362899045320849,0.0,0.0,3.0548970067219625,0.6111233450813547,7.064323035325001,6.289440950644007,3.4969165687206996,6.049532963436707,1.8008513459062732,0.0,0.0,3.892232458059004,6.930875924972851,0.0,3.9903719718391226,2.549007575194524,3.014387183651157,2.046362927160537,0.6111233450813547,0.0,7.0476215637395265,3.5221132825452717,0.5642905584349411,2.4078005981383557
TCGA-49-4488,0.9032460183533465,5.0628165274826005,6.577398107182563,1.5409663336219381,0.9032460183533465,4.901965605456406,8.38556170710808,7.881503268926744,3.958270893130501,6.636858213491172,6.2505542251956605,0.550315531452403,3.388402542361368,0.550315531452403,0.550315531452403,3.6676072975883964,7.685248203553509,4.918191003704976,3.686173295768205,4.421088681394156,3.548332078366727,4.774153178342865,2.9288870941244984,1.369961706498993,2.653847415087894,5.178784676138085,0.0,2.1208353726704474,5.991946930742286,4.690154509893088,3.5896915155118694,4.912809285580488,3.5269926777064633,0.0,3.9721863443994176,6.054148224085212,5.552315966991313,1.16358821413046,0.0,2.0287138767674526,7.273418705207365,5.960278271249399,7.564233288435048,1.16358821413046,0.9032460183533465,7.7618258668710425,6.956878720941689,0.0,0.0,1.369961706498993,4.447207917945606,7.255958438479048,3.6278494376361885,0.550315531452403,5.941170753053515,0.550315531452403,0.9032460183533465,0.0,4.863039749017383,6.207565356432716,6.496619623667638,3.5896915155118694,4.58356854143033,2.7978909051019993,0.550315531452403,0.550315531452403,0.0,8.517868963031157,2.841636592214288,1.5409663336219381,1.16358821413046
TCGA-49-4490,3.028073608724654,4.549728298074207,6.056573218179185,3.028073608724654,7.126914904994037,5.3766432166493,4.154443555724096,8.532901172569284,3.827144624710971,6.801976898253083,6.712759340475127,4.467264669387804,3.337401695665343,3.8864877379038085,1.3371566365583423,2.6465222547443186,9.169848531282486,3.370119426091294,4.06216738502678,7.55467002160038,6.069644752169068,5.015762129388053,2.948892206708173,0.6606756404129825,4.365560559890458,4.86370404689443,2.5778579891082423,3.6967186471920246,6.290157031892315,5.491022328721679,2.828088469586026,6.99361182274182,3.1555355189173433,3.624516917490182,3.1555355189173433,6.5006994062786205,1.889551415385929,0.6606756404129825,0.0,3.2685722449303487,7.303574010038496,6.476501482812289,4.688113298801767,1.889551415385929,0.0,7.16236648912303,6.309072466082799,0.0,0.6606756404129825,4.961739124308427,2.02187863427869,7.2551674556416845,4.507696266987553,3.6491688209694524,5.070129865881896,6.919634441512215,1.889551415385929,0.0,2.5778579891082423,7.0216998460236155,0.0,3.028073608724654,5.3414103803507516,2.7107798056730763,2.5778579891082423,0.0,1.889551415385929,7.037308770237436,4.990609441887249,1.6652888051741062,3.546693576379651
TCGA-49-4501,2.596552372087841,5.897186834126307,6.23618953485577,2.6539459421090092,4.720532516322286,4.687026632457924,5.83813852715528,6.899740244234808,4.259138402147839,6.098941321908962,6.724824736794213,2.5563742344226426,3.730186930768667,1.7031832321196114,0.42422143659060785,8.195474385738368,7.930252968181275,2.690456332701162,3.6979853691424505,5.25345074520793,3.6018798952362907,4.56551729946135,3.6185991470945402,0.7211513769695427,4.27763786893635,4.754348524188791,0.9498028744066033,1.7501732939071255,5.608969837723558,3.3112763211005305,6.162708304361418,7.050963450196334,4.523410087776616,3.1884042461729485,1.8791902027198986,7.90922137006299,2.3008636120957053,2.4708246285786886,0.23443951105606128,2.899942478752779,6.529827513867061,6.14360391989835,6.251562784535937,0.9498028744066033,0.0,8.268616440845037,6.375471057557577,2.3249237176152735,2.725680536038346,4.175483591792034,1.6538757618646687,7.728332149583566,5.608056875243765,2.885297795984324,7.500778210679503,0.5836670799411242,0.42422143659060785,0.9498028744066033,0.8419981272923,5.491756064955823,0.0,3.0972097600024293,4.989336748471966,1.795054036177485,2.5145139945406583,0.23443951105606128,0.23443951105606128,4.092956933243505,3.2517262910136386,1.1357796130095488,3.1884042461729485
TCGA-49-4505,2.7822791183227347,6.122391927232957,7.1848338322997245,4.898093499109842,6.301675307186533,5.61548299569204,6.229685855588538,6.892928909551247,5.001446539836667,6.041658487427231,6.989860473650979,3.0410401912585323,2.9124104454367266,2.480379752164273,0.44551880756533757,4.411489558532833,8.592873783497627,3.0543643232812423,4.722268542860998,6.675859790953572,4.976595801872731,2.5036057272204846,3.2046065005759212,1.5365660989981897,4.000152923284301,5.862687548704064,0.7526417523455851,3.2891814343374874,5.7800086779639,3.4617561189553117,5.18705055411945,6.489252042677566,5.2883932853503435,3.388706359317366,3.623970197595829,9.2558394120474,2.0815143918407664,4.074420727580607,0.0,3.388706359317366,4.404653700857138,6.2777218550646925,9.116056065783537,2.045871831490402,0.0,7.732044750534699,5.405928846882924,0.0,0.24740680344988902,4.272865851582798,1.0867421160976223,7.358053526203218,6.351573089494976,2.0815143918407664,5.687429490493429,0.0,1.0867421160976223,0.44551880756533757,0.0,6.891834208687212,0.24740680344988902,4.387354914147048,6.327577790727489,2.4566100506328867,3.6088834120182116,0.24740680344988902,3.546148734276689,6.3108941655299295,4.539229081690468,1.7267764048513337,3.6534802297620708
TCGA-49-4506,0.7856807819628782,4.985379022680091,7.425387683961049,1.2201807431701444,1.0952399420272512,8.183436464459032,0.5855062890425538,10.818655654497064,5.466362498423183,6.175767473026406,6.478730815904546,0.9523911974988778,4.652721487846314,2.851677128558745,2.619954600190555,2.851677128558745,7.33562094403256,4.257664504157072,0.0,2.099672998584082,4.920754349286816,5.922918004572872,4.572723437641655,0.0,4.268869134713831,3.690398300083206,2.6762842983385586,4.394350384362713,2.9183489432663485,4.573791999670624,1.6053696482581463,5.551761192717834,5.783665169528372,0.7856807819628782,4.252014755574926,4.328341007254077,6.367217591230621,2.192703260458917,0.0,1.6822607734718618,2.4289710174576973,5.968735692581968,1.6822607734718618,2.23616747412433,6.000785967367047,5.033198812505007,8.150563145184382,0.0,0.3350426438116185,3.2608657770602765,0.5855062890425538,9.743723647998916,4.130224766184726,0.0,6.580539270994732,1.0952399420272512,0.0,0.0,2.099672998584082,8.891882890850617,3.7837531750475804,2.590549625550215,2.0496908460279286,3.164812381368567,1.2201807431701444,0.0,1.5220701082954968,9.307321881603121,4.031012424222794,0.7856807819628782,4.072536826037998
TCGA-49-4507,0.8686119498906868,4.843462414498463,8.18235521865807,3.047484712518536,6.035856960091577,6.8846227737911025,1.414177002106143,10.193186340050355,3.600807514926985,6.64900268457537,6.028374901128079,0.7118217208247538,3.872086035824445,2.5463622987547208,4.401766760016855,4.006616564885071,6.939050436962847,4.376002274602192,0.0,6.411972607194676,9.868119408698337,4.48704971840796,4.559490579015652,0.2970629342575329,5.444018160719591,4.048461169296787,3.7081574340028087,4.371642909919142,3.4258086901344287,3.2544321400006635,1.7041479121663927,5.941365276432421,4.479233877552003,0.0,4.781624564503999,7.911609901848612,5.207287015198365,2.301924875098166,0.0,1.7041479121663927,3.1264008221483315,5.889107848803548,1.4949245256453396,1.765175903245033,5.897692184256807,5.891978410118946,7.4318919168078,0.0,0.8686119498906868,1.414177002106143,0.0,8.528603841622493,4.417497537606776,4.525238055534002,5.86780710335312,1.5696362305511637,0.2970629342575329,0.0,2.266698814429637,9.086518262767676,6.333437697351245,3.655922283955828,1.1234349740994554,3.600807514926985,0.7118217208247538,0.2970629342575329,0.2970629342575329,7.983143293190289,4.721885985684052,1.6364692514851307,0.8686119498906868
TCGA-49-4510,2.938097864093158,4.672856871452043,6.781723692373412,3.3371636219999625,2.358823639441235,4.663863532327309,4.493589252472746,9.461246939315345,4.8451157889391805,7.05617528410041,6.845530878201446,2.2301649264639662,3.136828108507449,0.49384221872557726,3.6876962544091563,1.5751362807370792,7.801853570229664,6.231158383759807,4.442320613598685,3.325751591952532,6.062575174565935,3.2038474626099065,4.029676254884888,0.6718724702810903,3.216729523209775,4.417323795367429,2.1214947779108355,3.6796747202342504,3.3596042565637925,3.8961374961979227,4.201294314374362,6.789264492929517,5.618896110952947,0.9541258701771764,3.835970991002017,5.907696994136896,1.506762677070727,1.2681581381001925,0.9541258701771764,3.474754487831353,3.6385593702139207,6.451264735345877,8.031703875463414,2.2301649264639662,0.49384221872557726,6.5381036436631055,4.582344654316863,0.0,0.0,4.721877087263967,0.27710129290759383,7.280580108640549,5.791323155984015,3.3923449811961093,8.182634722373097,0.0,1.0701099281953976,1.6992786164338898,5.642934911323486,6.945715582768533,0.6718724702810903,3.4446431311250745,6.580621106609221,3.480966205679141,1.4333687685058194,1.9553511564487853,0.0,6.61970380497667,2.8220334340509217,0.5885641403675054,1.174028927952864
TCGA-49-4512,1.853246464191894,5.287114852040043,6.152456060699765,3.043788835369672,4.947993639436075,4.51851692668485,6.463461500861736,4.813922681006933,4.183052693354367,7.3582064996243846,7.1924604247814665,5.536869592144754,3.148045552107197,4.466914508625996,0.9311005235276348,9.245997049184217,8.559085333124678,4.9534368794562855,4.775773349827848,2.246543702110421,4.403140901394857,3.802487118359839,4.057962350043878,1.1957087509074735,3.6548908296820155,3.9737369161069345,1.853246464191894,3.6143202263135445,5.05646234241202,3.2424556233886563,4.742834277237624,6.7356517399822815,4.807661949571429,1.4047725823656638,3.3558861589521523,7.877560237147762,3.043788835369672,1.853246464191894,0.0,3.836214819499008,7.180709426029305,6.451402057547384,8.134426513716278,1.5775756592853172,1.4047725823656638,7.602556091538738,6.170290417771066,3.2016971120954216,0.0,4.551495110041009,1.853246464191894,7.6986913829035375,5.007410098740561,3.6938819208867275,5.400873954873129,0.9311005235276348,0.0,0.0,1.4047725823656638,6.1476346151690695,0.0,3.6938819208867275,6.501098961665917,2.246543702110421,2.587628687722783,0.9311005235276348,0.5701882731594976,3.9607903121934926,4.1330555300927125,0.9311005235276348,4.762729336089456
